origin_id;destination_id;distance_m
Castañar de Ibor;Puebla de Sancho P‚rez;160655,16884301454
Castañar de Ibor;Solana de los Barros;138525,76728063723
Castañar de Ibor;Valdelacalzada;136878,89540150246
Castañar de Ibor;Lobón;134276,4765669717
Castañar de Ibor;Monterrubio de la Serena;115797,29230549741
Castañar de Ibor;Fuentes de León;198310,2260843471
Castañar de Ibor;Garrovilla, La;119873,9373210978
Castañar de Ibor;Berlanga;153534,56940012396
Castañar de Ibor;Higuera la Real;198155,39620378398
Castañar de Ibor;Villar del Rey;133794,90858892753
Castañar de Ibor;Granja de Torrehermosa;147244,86075536138
Castañar de Ibor;Medell¡n;86790,89684985264
Castañar de Ibor;Bienvenida;162430,2445851415
Castañar de Ibor;Codosera, La;157039,48858146896
Castañar de Ibor;Valencia del Ventoso;176297,08761604325
Castañar de Ibor;Coronada, La;81608,82764494857
Castañar de Ibor;Torremej¡a;123991,79493615584
Castañar de Ibor;Siruela;79810,51649940423
Castañar de Ibor;Higuera de Vargas;187376,78254999284
Castañar de Ibor;Segura de León;192792,55067288954
Castañar de Ibor;Salvaleón;170870,46646550443
Castañar de Ibor;Pueblonuevo del Guadiana;138532,25452042618
Castañar de Ibor;Alange;117302,71116083513
Castañar de Ibor;Puebla de Obando;114447,5848630177
Castañar de Ibor;Albuera, La;157127,72681412275
Castañar de Ibor;Usagre;155048,65633906226
Castañar de Ibor;Fuenlabrada de los Montes;70197,00374920589
Castañar de Ibor;Alconchel;188162,4859160679
Castañar de Ibor;Oliva de Mérida;110700,07706949976
Castañar de Ibor;Salvatierra de los Barros;166599,00740119038
Castañar de Ibor;Villalba de los Barros;146311,06376155902
Castañar de Ibor;Casas de Don Pedro;59316,97069784664
Castañar de Ibor;Esparragalejo;115299,0983949243
Castañar de Ibor;Montemolín;177318,25237072192
Castañar de Ibor;Roca de la Sierra, La;122610,30428557479
Castañar de Ibor;Campillo de Llerena;129993,06370987039
Castañar de Ibor;Cabeza la Vaca;191742,8353981683
Castañar de Ibor;Villar de Rena;69595,32161544594
Castañar de Ibor;Trujillanos;103784,96668381819
Castañar de Ibor;Valle de la Serena;107952,01766037541
Castañar de Ibor;Parra, La;160529,51315937942
Castañar de Ibor;Mirandilla;101495,76157352005
Castañar de Ibor;Haba, La;85161,9491895469
Castañar de Ibor;Villagonzalo;107730,91354983977
Castañar de Ibor;Feria;158054,19635488073
Castañar de Ibor;Medina de las Torres;166251,05542847008
Castañar de Ibor;Valdetorres;96453,24083462196
Castañar de Ibor;Almendral;164780,43663485558
Castañar de Ibor;Corte de Peleas;146664,3843501172
Castañar de Ibor;Cheles;202422,37782287347
Castañar de Ibor;Puebla de Alcocer;73299,75758191336
Castañar de Ibor;Torre de Miguel Sesmero;162768,50596527374
Castañar de Ibor;Valdecaballeros;48048,84160109852
Castañar de Ibor;Peñalsordo;94200,42638272734
Castañar de Ibor;Valle de Santa Ana;183000,1027736049
Castañar de Ibor;Valverde de Mérida;104843,24886059256
Castañar de Ibor;Castilblanco;48549,60880946951
Castañar de Ibor;Bodonal de la Sierra;191468,28039532353
Castañar de Ibor;Nava de Santiago, La;111768,32518369003
Castañar de Ibor;Esparragosa de la Serena;110028,92210395272
Castañar de Ibor;Maguilla;144596,37223604362
Castañar de Ibor;Calera de León;186526,69272853323
Castañar de Ibor;Ahillones;156789,93562902292
Castañar de Ibor;Higuera de la Serena;112590,98721685773
Castañar de Ibor;Esparragosa de Lares;74154,45667229498
Castañar de Ibor;Torremayor;125041,32629854868
Castañar de Ibor;Villagarcía de la Torre;158689,8303332375
Castañar de Ibor;Cordobilla de Lácara;101553,45493254696
Castañar de Ibor;Benquerencia de la Serena;103491,72468132476
Castañar de Ibor;Llera;142032,13197896827
Castañar de Ibor;San Pedro de Mérida;99698,34423696142
Castañar de Ibor;Calzadilla de los Barros;166297,59210594228
Castañar de Ibor;Puebla de la Reina;121903,99496287324
Castañar de Ibor;Acedera;63209,108835743944
Castañar de Ibor;Táliga;183622,58000573338
Castañar de Ibor;Valencia del Mombuey;212432,60523629986
Castañar de Ibor;Puebla del Maestre;180509,44631459384
Castañar de Ibor;Manchita;103809,59465641381
Castañar de Ibor;Morera, La;160112,8154789511
Castañar de Ibor;Fuente del Arco;169120,46247819057
Castañar de Ibor;Don Álvaro;113225,70097325896
Castañar de Ibor;Alconera;163969,45250830016
Castañar de Ibor;Nogales;162374,28439851335
Castañar de Ibor;Helechosa de los Montes;57437,395424609706
Castañar de Ibor;Valverde de Llerena;160890,4353700599
Castañar de Ibor;Palomas;120551,8333700642
Castañar de Ibor;Trasierra;167135,93666301537
Castañar de Ibor;Valencia de las Torres;144987,4042661532
Castañar de Ibor;Garlitos;89776,06423187589
Castañar de Ibor;Rena;71724,58848941368
Castañar de Ibor;Malpartida de la Serena;107688,14492364033
Castañar de Ibor;Peraleda del Zaucejo;129030,19883910094
Castañar de Ibor;Magacela;85576,88882604583
Castañar de Ibor;Entrín Bajo;149929,26284966822
Castañar de Ibor;Villarta de los Montes;72196,23235727393
Castañar de Ibor;Carmonita;94202,9470091769
Castañar de Ibor;Cristina;105182,37897780714
Castañar de Ibor;Hinojosa del Valle;143092,14826644125
Castañar de Ibor;Garbayuela;74765,60206722972
Castañar de Ibor;Puebla del Prior;135031,56331736594
Castañar de Ibor;Retamal de Llerena;122093,39971710532
Castañar de Ibor;Mengabril;88419,75597908003
Castañar de Ibor;Malcocinado;169014,66624735596
Castañar de Ibor;Valle de Matamoros;182697,75790049767
Castañar de Ibor;Zarza-Capilla;94609,88155496972
Castañar de Ibor;Higuera de Llerena;147762,45445274512
Castañar de Ibor;Baterno;87509,5348607458
Castañar de Ibor;Atalaya;169966,37886697563
Castañar de Ibor;Valverde de Burguillos;173434,33961529398
Castañar de Ibor;Orellana de la Sierra;66869,02782020914
Castañar de Ibor;Lapa, La;161047,96670159677
Castañar de Ibor;Tamurejo;82443,43649032887
Castañar de Ibor;Aljucén;101071,94772379463
Castañar de Ibor;Sancti-Spíritus;82151,88576125636
Castañar de Ibor;Reina;166561,4435139825
Castañar de Ibor;Casas de Reina;165324,68611632386
Castañar de Ibor;Capilla;95052,24934120911
Castañar de Ibor;Risco;84412,34946478636
Castañar de Ibor;Carrascalejo, El;103039,29137348369
Castañar de Ibor;C ceres;82545,33187672043
Castañar de Ibor;Plasencia;71410,98739269302
Castañar de Ibor;Navalmoral de la Mata;30356,193478154073
Castañar de Ibor;Coria;102098,89753423468
Castañar de Ibor;Miajadas;67060,1386112221
Castañar de Ibor;Trujillo;42931,937691247986
Castañar de Ibor;Talayuela;41248,0819065028
Castañar de Ibor;Moraleja;115474,20660995618
Castañar de Ibor;Arroyo de la Luz;100010,24476843642
Castañar de Ibor;Jara¡z de la Vera;54940,68132352723
Castañar de Ibor;Valencia de Alc ntara;157402,71462820907
Castañar de Ibor;Montehermoso;93289,19176999822
Castañar de Ibor;Casar de Cáceres;84755,97652391628
Castañar de Ibor;Malpartida de Plasencia;65154,329430269856
Castañar de Ibor;Malpartida de Cáceres;94364,57281824294
Castañar de Ibor;Hervás;80066,20924924605
Castañar de Ibor;Torrejoncillo;93249,07089996705
Castañar de Ibor;Jarandilla de la Vera;58386,07701782838
Castañar de Ibor;Alcuéscar;84804,08139695981
Castañar de Ibor;Losar de la Vera;56460,34563885889
Castañar de Ibor;Madroñera;35730,65866628846
Castañar de Ibor;Valverde del Fresno;139809,18737933994
Castañar de Ibor;Garrovillas de Alconétar;96199,38386021073
Castañar de Ibor;Aldeanueva de la Vera;59570,73560910294
Castañar de Ibor;Cabezuela del Valle;70068,33151515342
Castañar de Ibor;Brozas;115436,36295862221
Castañar de Ibor;Villanueva de la Vera;55374,8106283702
Castañar de Ibor;Guadalupe;21919,937214695387
Castañar de Ibor;Logrosán;32995,685992454826
Castañar de Ibor;Sierra de Fuentes;75109,57753115738
Castañar de Ibor;Navaconcejo;69456,34058092165
Castañar de Ibor;Ceclavín;116743,18045168264
Castañar de Ibor;Montánchez;76369,40313699418
Castañar de Ibor;Almoharín;72789,17730218994
Castañar de Ibor;Aliseda;110597,62193066877
Castañar de Ibor;Galisteo;80964,00556660612
Castañar de Ibor;Madrigalejo;57078,49120871014
Castañar de Ibor;Cilleros;127881,29350603875
Castañar de Ibor;Zarza de Granadilla;85362,67757023618
Castañar de Ibor;Madrigal de la Vera;57617,61843400152
Castañar de Ibor;Cañamero;28167,240110889423
Castañar de Ibor;Serradilla;64291,103044985444
Castañar de Ibor;Torreorgaz;75327,28031753737
Castañar de Ibor;Pinofranqueado;107022,04504849465
Castañar de Ibor;Zorita;44725,40228218192
Castañar de Ibor;Gata;120008,37250507547
Castañar de Ibor;Alcántara;124934,68127711731
Castañar de Ibor;Guijo de Galisteo;98059,2055902994
Castañar de Ibor;Piornal;64522,60876658917
Castañar de Ibor;Ahigal;89341,68665575841
Castañar de Ibor;Peraleda de la Mata;24714,378627771384
Castañar de Ibor;Navas del Madro¤o;104414,1664482833
Castañar de Ibor;Nuñomoral;110575,27335784095
Castañar de Ibor;Valdefuentes;71432,45552037115
Castañar de Ibor;Zarza la Mayor;125408,6745791113
Castañar de Ibor;Casatejada;35349,40388325748
Castañar de Ibor;Casar de Palomero;101772,12758179982
Castañar de Ibor;Jerte;70957,96672618714
Castañar de Ibor;Almaraz;29052,467381828388
Castañar de Ibor;Majadas;43625,3008266919
Castañar de Ibor;Cañaveral;84021,74631142347
Castañar de Ibor;Rosalejo;40425,86941107229
Castañar de Ibor;Caminomorisco;106330,52879847134
Castañar de Ibor;Riolobos;81188,5635028051
Castañar de Ibor;Casta¤ar de Ibor;1695,604318571423
Castañar de Ibor;Tornavacas;72641,73684880415
Castañar de Ibor;Torrecillas de la Tiesa;27328,62906581751
Castañar de Ibor;Pesga, La;99805,69477251996
Castañar de Ibor;Carcaboso;81204,6764240069
Castañar de Ibor;Garganta la Olla;60797,57210111523
Castañar de Ibor;Torremocha;70979,90074098333
Castañar de Ibor;Eljas;137119,6429714274
Castañar de Ibor;Campo Lugar;56355,80437795722
Castañar de Ibor;Al¡a;27654,187821972955
Castañar de Ibor;Arroyomolinos;79867,93637015537
Castañar de Ibor;Monroy;66683,16781918911
Castañar de Ibor;Torno, El;71057,64606360895
Castañar de Ibor;Cumbre, La;52926,091600088854
Castañar de Ibor;Hoyos;125335,48396944132
Castañar de Ibor;Mohedas de Granadilla;96531,88662936569
Castañar de Ibor;Perales del Puerto;121495,41978434224
Castañar de Ibor;Talav n;73291,07797092076
Castañar de Ibor;San Martín de Trevejo;133166,05244145505
Castañar de Ibor;Cuacos de Yuste;58241,48733892007
Castañar de Ibor;Tejeda de Tiétar;56859,64772013868
Castañar de Ibor;Acehúche;104649,72338197748
Castañar de Ibor;Escurial;64340,68018811157
Castañar de Ibor;Garciaz;29313,678529041026
Castañar de Ibor;Membrío;139714,95883173426
Castañar de Ibor;Deleitosa;18111,14648102235
Castañar de Ibor;Santibáñez el Bajo;90638,69574311607
Castañar de Ibor;Saucedilla;32121,701855337004
Castañar de Ibor;Aldeanueva del Camino;81603,69520249155
Castañar de Ibor;Albalá;76918,91339173994
Castañar de Ibor;Aldeacentenera;20373,20694649716
Castañar de Ibor;Casas del Monte;77843,11516228027
Castañar de Ibor;Valdeobispo;85703,66690880898
Castañar de Ibor;Holguera;83837,49643848551
Castañar de Ibor;Mirabel;73065,42583799693
Castañar de Ibor;Aldea del Cano;85068,56423143049
Castañar de Ibor;Baños de Montemayor;84267,97862125457
Castañar de Ibor;Navezuelas;13299,67565016626
Castañar de Ibor;Casas de Millán;79393,02766959538
Castañar de Ibor;Salorino;136253,870441591
Castañar de Ibor;Torrecilla de los Ángeles;108482,7767296567
Castañar de Ibor;Acebo;126762,80088134504
Castañar de Ibor;Santiago de Alcántara;155401,63666758995
Castañar de Ibor;Pasarón de la Vera;57195,24511305264
Castañar de Ibor;Villamiel;130855,3395233812
Castañar de Ibor;Villar del Pedroso;22228,37196587487
Castañar de Ibor;Belvís de Monroy;25675,433428670676
Castañar de Ibor;Casas del Castañar;66518,40369755255
Castañar de Ibor;Torre de Santa María;72160,77382230769
Castañar de Ibor;Guijo de Granadilla;88203,7446701873
Castañar de Ibor;Torremenga;54549,5771075605
Castañar de Ibor;Zarza de Montánchez;66114,64446318916
Castañar de Ibor;Aceituna;95877,0493703703
Castañar de Ibor;Torrejón el Rubio;51879,58294313816
Castañar de Ibor;Torrequemada;73733,83948213187
Castañar de Ibor;Jaraicejo;32673,347435160045
Castañar de Ibor;Valverde de la Vera;54882,263723366785
Castañar de Ibor;Torre de Don Miguel;117759,90717732359
Castañar de Ibor;Pozuelo de Zarzón;101625,67508078317
Castañar de Ibor;Villa del Campo;102117,1378367977
Castañar de Ibor;Plasenzuela;59542,10473938832
Castañar de Ibor;Bohonal de Ibor;17581,740353794776
Castañar de Ibor;Berzocana;21613,914408064393
Castañar de Ibor;Casares de las Hurdes;115579,89644693762
Castañar de Ibor;Hernán-Pérez;109137,05423238869
Castañar de Ibor;Villanueva de la Sierra;104446,8959888686
Castañar de Ibor;Cadalso;116013,27587841579
Castañar de Ibor;Navalvillar de Ibor;5661,413559494457
Castañar de Ibor;Arroyomolinos de la Vera;59125,80142590918
Castañar de Ibor;Cedillo;176784,50684880142
Castañar de Ibor;Garganta, La;84363,00223636544
Castañar de Ibor;Ibahernando;53728,16949939585
Castañar de Ibor;Calzadilla;105338,0518493685
Castañar de Ibor;Barrado;63298,505165422845
Castañar de Ibor;Casillas de Coria;109449,95372047312
Castañar de Ibor;Villasbuenas de Gata;118646,64577534082
Castañar de Ibor;Valdelacasa de Tajo;16812,977447394776
Castañar de Ibor;Abertura;53971,4122012206
Castañar de Ibor;Palomero;99196,5000248746
Castañar de Ibor;Serrejón;37661,376816022945
Castañar de Ibor;Hinojal;79665,95916822858
Castañar de Ibor;Gargantilla;80165,5622936325
Castañar de Ibor;Santibáñez el Alto;113335,85433151702
Castañar de Ibor;Cabañas del Castillo;11354,539898070025
Castañar de Ibor;Robledillo de Trujillo;61823,43642512119
Castañar de Ibor;Cabezabellosa;74303,32999126137
Castañar de Ibor;Morcillo;92965,03620415332
Castañar de Ibor;Portaje;101814,05548316053
Castañar de Ibor;Guijo de Santa Bárbara;61111,11796045941
Castañar de Ibor;Robledollano;6733,121982812707
Castañar de Ibor;Puerto de Santa Cruz;50488,67262592487
Castañar de Ibor;Herreruela;127921,47046542286
Castañar de Ibor;Valdastillas;67416,09932609646
Castañar de Ibor;Cabrero;66384,22663067786
Castañar de Ibor;Herguijuela;39937,90596862975
Castañar de Ibor;Talaveruela de la Vera;54954,417363819935
Castañar de Ibor;Granja, La;82877,02982745887
Castañar de Ibor;Aldea del Obispo, La;41577,7118987185
Castañar de Ibor;Casas de Don Gómez;108231,02280847839
Castañar de Ibor;Aldehuela de Jerte;80738,01360255809
Castañar de Ibor;Gordo, El;27241,280097003517
Castañar de Ibor;Carrascalejo;18881,79882183086
Castañar de Ibor;Mata de Alcántara;119236,37311392557
Castañar de Ibor;Fresnedoso de Ibor;8682,243362162704
Castañar de Ibor;Abadía;83727,1498406871
Castañar de Ibor;Santa Cruz de Paniagua;99388,44010076446
Castañar de Ibor;Villamesías;57122,95744450379
Castañar de Ibor;Santa Marta de Magasca;58600,993691244
Castañar de Ibor;Santiago del Campo;79773,560088279
Castañar de Ibor;Robledillo de la Vera;53785,29501740855
Castañar de Ibor;Salvatierra de Santiago;63042,97082171818
Castañar de Ibor;Santa Ana;59700,91200717745
Castañar de Ibor;Peraleda de San Román;12876,66485330482
Castañar de Ibor;Oliva de Plasencia;77188,2072914701
Castañar de Ibor;Herrera de Alcántara;169297,15701459715
Castañar de Ibor;Santa Cruz de la Sierra;48219,347721886734
Castañar de Ibor;Portezuelo;91427,18351237629
Castañar de Ibor;Alcollarín;50217,45551727791
Castañar de Ibor;Viandar de la Vera;55177,30611163936
Castañar de Ibor;Millanes;27169,05123039301
Castañar de Ibor;Marchagaz;100725,14997781152
Castañar de Ibor;Rebollar;70365,51603969342
Castañar de Ibor;Guijo de Coria;102341,55143785299
Castañar de Ibor;Valdemorales;72101,97795004304
Castañar de Ibor;Villar de Plasencia;75820,50413011284
Castañar de Ibor;Ladrillar;114590,75495479174
Castañar de Ibor;Carbajo;151314,91665881514
Castañar de Ibor;Romangordo;25891,05097151508
Castañar de Ibor;Casas de Don Antonio;85772,4249008365
Castañar de Ibor;Valdehúncar;24080,867823044977
Castañar de Ibor;Conquista de la Sierra;40347,912295655755
Castañar de Ibor;Piedras Albas;129016,29864396359
Castañar de Ibor;Collado;53360,99172466249
Castañar de Ibor;Botija;63514,54099442768
Castañar de Ibor;Huélaga;111496,67582379145
Castañar de Ibor;Cerezo;95486,21098128037
Castañar de Ibor;Descargamaría;116870,71384187811
Castañar de Ibor;Segura de Toro;79168,73951197419
Castañar de Ibor;Toril;41828,490706401666
Castañar de Ibor;Mesas de Ibor;16844,331843846518
Castañar de Ibor;Pescueza;108638,4739118872
Castañar de Ibor;Villa del Rey;119020,92824559585
Castañar de Ibor;Jarilla;77231,31938637981
Castañar de Ibor;Casas de Miravete;28476,58839510262
Castañar de Ibor;Gargüera;63717,09565965767
Castañar de Ibor;Robledillo de Gata;117164,83177221385
Castañar de Ibor;Valdecañas de Tajo;21167,800737018042
Castañar de Ibor;Pedroso de Acim;86555,54184172158
Castañar de Ibor;Berrocalejo;22169,690999637547
Castañar de Ibor;Garvín;12479,12968888813
Castañar de Ibor;Higuera;22514,573663553623
Castañar de Ibor;Benquerencia;66325,9421477205
Castañar de Ibor;Cachorrilla;110371,69918197181
Castañar de Ibor;Campillo de Deleitosa;14388,047901043323
Castañar de Ibor;Ruanes;60054,38787622266
Miajadas_2;Badajoz;95797,08021650591
Miajadas_2;Mérida;44162,86525594979
Miajadas_2;Don Benito;20833,400745800107
Miajadas_2;Almendralejo;65925,99892307028
Miajadas_2;Villanueva de la Serena;21063,732568056686
Miajadas_2;Zafra;90262,54336015267
Miajadas_2;Montijo;65279,27879202723
Miajadas_2;Villafranca de los Barros;73547,2207171602
Miajadas_2;Olivenza;114285,89271880839
Miajadas_2;Jerez de los Caballeros;117109,25443772195
Miajadas_2;Azuaga;100070,05882621175
Miajadas_2;Santos de Maimona, Los;86373,56359666609
Miajadas_2;Guareña;34721,577381872536
Miajadas_2;Fuente del Maestre;81984,41121651846
Miajadas_2;Castuera;56563,113966056095
Miajadas_2;Calamonte;48980,28447535204
Miajadas_2;Llerena;100469,50786288525
Miajadas_2;Puebla de la Calzada;66994,94310529201
Miajadas_2;San Vicente de Alcántara;107925,22209398447
Miajadas_2;Alburquerque;93774,38656692393
Miajadas_2;Aceuchal;73375,89042075601
Miajadas_2;Oliva de la Frontera;129309,41326581205
Miajadas_2;Talavera la Real;79120,66196950116
Miajadas_2;Cabeza del Buey;76310,86125244756
Miajadas_2;Campanario;40311,107561578545
Miajadas_2;Fregenal de la Sierra;125208,30650982274
Miajadas_2;Quintana de la Serena;49016,72951149582
Miajadas_2;Fuente de Cantos;104472,8164076587
Miajadas_2;Navalvillar de Pela;39417,91996288169
Miajadas_2;Monesterio;120597,50184497924
Miajadas_2;Santa Amalia;16098,83104973238
Miajadas_2;Santa Marta;84487,71008100607
Miajadas_2;Arroyo de San Serván;55967,57616170068
Miajadas_2;Valverde de Leganés;105624,40109734712
Miajadas_2;Zalamea de la Serena;58652,53340785073
Miajadas_2;Hornachos;66011,5468788886
Miajadas_2;Barcarrota;106398,81076629115
Miajadas_2;Herrera del Duque;75305,43440995838
Miajadas_2;Villanueva del Fresno;137654,9114686862
Miajadas_2;Talarrubias;60444,93506160943
Miajadas_2;Zarza, La;43892,800030007675
Miajadas_2;Ribera del Fresno;70736,94982303336
Miajadas_2;Burguillos del Cerro;102416,81837728232
Miajadas_2;Orellana la Vieja;36352,01924637277
Miajadas_2;Zah¡nos;126994,87854222016
Miajadas_2;Puebla de Sancho P‚rez;92441,13304025853
Miajadas_2;Solana de los Barros;70485,19801001085
Miajadas_2;Valdelacalzada;73108,02235383158
Miajadas_2;Lobón;68734,79163590085
Miajadas_2;Monterrubio de la Serena;73698,19345400637
Miajadas_2;Fuentes de León;130560,40092666604
Miajadas_2;Garrovilla, La;54177,15885522191
Miajadas_2;Berlanga;95308,96332094664
Miajadas_2;Higuera la Real;129540,3620446753
Miajadas_2;Villar del Rey;80240,2673371745
Miajadas_2;Granja de Torrehermosa;96073,55548214233
Miajadas_2;Medell¡n;19754,18459193618
Miajadas_2;Bienvenida;96540,82860025049
Miajadas_2;Codosera, La;108662,08611664546
Miajadas_2;Valencia del Ventoso;108168,9045216175
Miajadas_2;Coronada, La;32540,580110427796
Miajadas_2;Torremej¡a;55489,71742101234
Miajadas_2;Siruela;77406,69317162842
Miajadas_2;Higuera de Vargas;119658,23875733977
Miajadas_2;Segura de León;124894,7505846186
Miajadas_2;Salvaleón;102679,12484218138
Miajadas_2;Pueblonuevo del Guadiana;76274,72517263872
Miajadas_2;Alange;48457,67973062178
Miajadas_2;Puebla de Obando;61370,78489264835
Miajadas_2;Albuera, La;91218,02170937094
Miajadas_2;Usagre;89407,19722944206
Miajadas_2;Fuenlabrada de los Montes;85343,98092310512
Miajadas_2;Alconchel;121580,68563949615
Miajadas_2;Oliva de Mérida;42499,422725739234
Miajadas_2;Salvatierra de los Barros;97950,03941285763
Miajadas_2;Villalba de los Barros;77556,58723288607
Miajadas_2;Casas de Don Pedro;51280,31480788709
Miajadas_2;Esparragalejo;49678,930459263116
Miajadas_2;Montemolín;112202,50598971266
Miajadas_2;Roca de la Sierra, La;66528,7304078833
Miajadas_2;Campillo de Llerena;71092,77356760066
Miajadas_2;Cabeza la Vaca;124757,27381719368
Miajadas_2;Villar de Rena;11602,23170404649
Miajadas_2;Trujillanos;36045,413318964354
Miajadas_2;Valle de la Serena;49709,227703751014
Miajadas_2;Parra, La;91810,09646878489
Miajadas_2;Mirandilla;35313,65253386335
Miajadas_2;Haba, La;26456,564788528492
Miajadas_2;Villagonzalo;38883,59648692706
Miajadas_2;Feria;89222,04052383365
Miajadas_2;Medina de las Torres;98183,84837972229
Miajadas_2;Valdetorres;27886,494543016575
Miajadas_2;Almendral;97569,46223876711
Miajadas_2;Corte de Peleas;79583,91542499147
Miajadas_2;Cheles;137161,32684439808
Miajadas_2;Puebla de Alcocer;59950,00064436587
Miajadas_2;Torre de Miguel Sesmero;95442,33891996267
Miajadas_2;Valdecaballeros;64173,34954902332
Miajadas_2;Peñalsordo;78205,76020874616
Miajadas_2;Valle de Santa Ana;114276,42259765865
Miajadas_2;Valverde de Mérida;36280,04252971824
Miajadas_2;Castilblanco;73552,05823636438
Miajadas_2;Bodonal de la Sierra;123321,68543470546
Miajadas_2;Nava de Santiago, La;51286,13826692974
Miajadas_2;Esparragosa de la Serena;60786,6620037155
Miajadas_2;Maguilla;85953,69108144032
Miajadas_2;Calera de León;120216,68274143698
Miajadas_2;Ahillones;97696,83643785608
Miajadas_2;Higuera de la Serena;56883,02838667374
Miajadas_2;Esparragosa de Lares;59072,87144000822
Miajadas_2;Torremayor;59625,592812552684
Miajadas_2;Villagarcía de la Torre;94857,42618890296
Miajadas_2;Cordobilla de Lácara;44609,72122712584
Miajadas_2;Benquerencia de la Serena;61021,6428906294
Miajadas_2;Llera;77654,71356982854
Miajadas_2;San Pedro de Mérida;31209,11569475023
Miajadas_2;Calzadilla de los Barros;99179,14768836043
Miajadas_2;Puebla de la Reina;54992,07203696398
Miajadas_2;Acedera;28986,855626394256
Miajadas_2;Táliga;116810,18628597286
Miajadas_2;Valencia del Mombuey;144223,96751398387
Miajadas_2;Puebla del Maestre;117766,67326027906
Miajadas_2;Manchita;36947,5900437852
Miajadas_2;Morera, La;91559,2411034929
Miajadas_2;Fuente del Arco;109641,55030330677
Miajadas_2;Don Álvaro;44549,499872369575
Miajadas_2;Alconera;95385,58632597009
Miajadas_2;Nogales;94479,31861824919
Miajadas_2;Helechosa de los Montes;89436,38248256313
Miajadas_2;Valverde de Llerena;103022,24640511446
Miajadas_2;Palomas;52952,58466501384
Miajadas_2;Trasierra;105421,48889227418
Miajadas_2;Valencia de las Torres;81972,32056362127
Miajadas_2;Garlitos;80798,92315645264
Miajadas_2;Rena;13510,289483497883
Miajadas_2;Malpartida de la Serena;56952,67404806396
Miajadas_2;Peraleda del Zaucejo;80018,31945131083
Miajadas_2;Magacela;31368,29921775675
Miajadas_2;Entrín Bajo;83121,59416713126
Miajadas_2;Villarta de los Montes;97862,1735926244
Miajadas_2;Carmonita;36311,39066702805
Miajadas_2;Cristina;36883,67208530711
Miajadas_2;Hinojosa del Valle;76355,5278879225
Miajadas_2;Garbayuela;80401,33388477805
Miajadas_2;Puebla del Prior;67552,12040680512
Miajadas_2;Retamal de Llerena;62691,58193248378
Miajadas_2;Mengabril;22590,954377736085
Miajadas_2;Malcocinado;114547,902051044
Miajadas_2;Valle de Matamoros;114034,28192499705
Miajadas_2;Zarza-Capilla;75740,60043512388
Miajadas_2;Higuera de Llerena;85027,03404633384
Miajadas_2;Baterno;89701,86722683178
Miajadas_2;Atalaya;101594,76606817523
Miajadas_2;Valverde de Burguillos;104834,93848795436
Miajadas_2;Orellana de la Sierra;38472,975787152405
Miajadas_2;Lapa, La;92240,05173850319
Miajadas_2;Tamurejo;85712,27264160836
Miajadas_2;Aljucén;37070,55950254452
Miajadas_2;Sancti-Spíritus;71014,90420349716
Miajadas_2;Reina;105841,78578229208
Miajadas_2;Casas de Reina;104068,0661441171
Miajadas_2;Capilla;80647,81033706694
Miajadas_2;Risco;73600,4123956528
Miajadas_2;Carrascalejo, El;38313,32264613479
Miajadas_2;C ceres;54146,78841360261
Miajadas_2;Plasencia;99984,30346420374
Miajadas_2;Navalmoral de la Mata;89719,41881084516
Miajadas_2;Coria;107752,60594147896
Miajadas_2;Miajadas;1791,117815530874
Miajadas_2;Trujillo;35784,75942421898
Miajadas_2;Talayuela;96940,63773182826
Miajadas_2;Moraleja;121142,60770717559
Miajadas_2;Arroyo de la Luz;68881,41793738307
Miajadas_2;Jara¡z de la Vera;103278,94665134269
Miajadas_2;Valencia de Alc ntara;118182,41840251347
Miajadas_2;Montehermoso;111718,0803434782
Miajadas_2;Casar de Cáceres;63479,582943906775
Miajadas_2;Malpartida de Plasencia;94094,15917242425
Miajadas_2;Malpartida de Cáceres;61076,180598410145
Miajadas_2;Hervás;126142,98457783091
Miajadas_2;Torrejoncillo;96581,27022216923
Miajadas_2;Jarandilla de la Vera;112119,59883743491
Miajadas_2;Alcuéscar;27170,24776321043
Miajadas_2;Losar de la Vera;112517,21521661476
Miajadas_2;Madroñera;34987,0016765397
Miajadas_2;Valverde del Fresno;145775,31654543368
Miajadas_2;Garrovillas de Alconétar;83771,77518310904
Miajadas_2;Aldeanueva de la Vera;111346,41726312671
Miajadas_2;Cabezuela del Valle;117527,2764771006
Miajadas_2;Brozas;90782,1355646809
Miajadas_2;Villanueva de la Vera;116815,70038756005
Miajadas_2;Guadalupe;61948,490239063605
Miajadas_2;Logrosán;43046,972322847825
Miajadas_2;Sierra de Fuentes;45123,20775938069
Miajadas_2;Navaconcejo;115679,00745436599
Miajadas_2;Ceclavín;105618,4804555891
Miajadas_2;Montánchez;22228,17861991893
Miajadas_2;Almoharín;11531,19551996483
Miajadas_2;Aliseda;73754,4812746122
Miajadas_2;Galisteo;97821,92831607787
Miajadas_2;Madrigalejo;25307,187895979376
Miajadas_2;Cilleros;131659,30059880094
Miajadas_2;Zarza de Granadilla;122579,0993176817
Miajadas_2;Madrigal de la Vera;121634,22843477671
Miajadas_2;Cañamero;53144,4856923341
Miajadas_2;Serradilla;79005,30561640656
Miajadas_2;Torreorgaz;39276,70297147083
Miajadas_2;Pinofranqueado;134115,07650104276
Miajadas_2;Zorita;25018,50987941855
