municipio,voronoi_plant_raw,voronoi_plant,d_euclidean,network_plant_raw,network_plant,d_network,beta_assigned,misallocated,_norm,beta_mum_mean,beta_mum_std,beta_mum_min,beta_mum_max,n_pairs,utm_x,utm_y,log_beta,log_beta_pred,residual,log_beta_loocv_pred,beta_loocv_pred
Villanueva de la Sierra,31,31,12478.860085144168,25,25,18672.2166128,1.4963078747095575,1,villanueva de la sierra,1.3180900979117782,0.1819593662055153,1.124421163450141,2.570918462553593,300.0,210245.407326792,4455802.80618844,0.40300065698130344,0.4390819310796423,-0.036081274098338834,0.4390819310796422,1.5512823804214662
Cadalso,31,31,3523.9995201648435,31,31,3909.3162698,1.109340749744805,0,cadalso,1.3288723590888427,0.2011347565046108,1.111456154328886,3.0387414504838497,300.0,199014.667243361,4460243.94910607,0.10376591973557656,0.48069949814521795,-0.37693357840964137,0.480699498145218,1.6172052387026725
Navalvillar de Ibor,42,42,5661.413559494457,42,42,8478.2541277,1.4975507509924917,0,navalvillar de ibor,1.46624990732839,0.431928429702379,1.2003985315788996,5.396120453410487,300.0,292978.017186314,4384394.24611259,0.4038309409123244,0.5864755380426167,-0.18264459713029224,0.5864755380426167,1.7976415181252257
Arroyomolinos de la Vera,26,22,9302.83188412552,26,22,18566.5306637,1.9957934202145675,0,arroyomolinos de la vera,1.43734430287879,0.3326867343319525,1.1464378490296443,3.258210452234564,300.0,256589.422105721,4437722.52246913,0.6910416756466107,0.5709977119724605,0.12004396367415016,0.5709977119724605,1.7700321530265344
Cedillo,39,39,34271.05576488202,39,39,45472.1296677,1.3268377250955852,0,cedillo,1.3602436518596503,0.1558599018984509,1.1262635297811263,2.011518703013052,300.0,114594.404423581,4398588.2479557,0.2827984608306411,0.4735215197003756,-0.1907230588697345,0.4735215197003756,1.6056385367897996
Garganta. La,23,22,11306.4723927699,22,22,44700.1641144,3.9535022561930298,0,la garganta,1.975261333136848,1.054237261144666,1.264926249726271,9.636685554422264,300.0,260299.119549831,4468271.66171931,1.3746018332111227,0.6920155961363412,0.6825862370747815,0.6920155961363412,1.9977381111532446
Ibahernando,19,19,13659.347682736863,19,19,15488.2319235,1.1338925022806572,0,ibahernando,1.4296832541718478,0.3269158613030536,1.0551409269231462,4.136816309636482,300.0,248550.150480377,4357024.77379878,0.12565640564524555,0.3853344527425676,-0.25967804709732206,0.3853344527425676,1.4701059201851585
Calzadilla,20,20,11210.223071979295,20,20,17996.3878518,1.605355017134599,0,calzadilla,1.307313542929845,0.1924285405158227,1.1065346440768609,2.5721933830274004,300.0,198944.039693026,4440673.45992731,0.4733449265984735,0.4920619616202702,-0.018717035021796724,0.4920619616202702,1.635685465787121
Barrado,26,22,12873.481429506111,26,22,25686.6011735,1.995311160711051,0,barrado,1.4822959719823,0.4554087921726851,1.1552675206966396,4.316641030386458,300.0,254449.50373271,4441322.40490999,0.6908000084609556,0.5378976188815682,0.1529023895793874,0.5378976188815682,1.7124029514830499
Casillas de Coria,20,20,9380.915089935264,32,20,17448.3347193,1.8599821608043576,0,casillas de coria,1.3814698140546324,0.3969087812859093,1.0948250842125542,5.467558113992408,300.0,189584.538383011,4430524.07910796,0.6205668967137171,0.38300783621768564,0.23755906049603148,0.38300783621768564,1.4666895233217485
Villasbuenas de Gata,31,31,13048.735764023562,31,31,16532.1082144,1.266950953208845,0,villasbuenas de gata,1.3766844378179015,0.2149611341450102,1.124027128261845,2.544354724092837,300.0,191422.444789474,4454018.88941824,0.2366131896258972,0.5517883202227869,-0.31517513059688973,0.5517883202227869,1.7363554024922272
Valdelacasa de Tajo,42,42,16812.977447394776,34,27,41075.3962838,2.4430768679919197,1,valdelacasa de tajo,1.5224490651421752,0.4144513837117908,1.11818512744864,4.470801193806677,300.0,304547.417510919,4399923.86643752,0.89325825637001,0.6014233557562835,0.2918349006137265,0.6014233557562835,1.824714170302857
Abertura,36,36,11734.124920563834,36,36,15500.3981773,1.3209675439994544,0,abertura,1.3506601745565447,0.2555435526661094,1.0809514755909508,2.779948107402762,300.0,257299.792241677,4347725.08160208,0.2783644559722381,0.3442134625068806,-0.06584900653464254,0.3442134625068806,1.4108797732990366
Palomero,21,21,17307.945081603146,25,25,31917.6789183,1.844105627087166,1,palomero,1.411774099963647,0.2700609257748175,1.1585960914294884,3.144045715554093,300.0,221429.08324726,4460308.76551349,0.611994404994512,0.5304689016187671,0.08152550337574482,0.5304689016187671,1.6997291275284765
SerrejÃ³n,37,27,10174.787801348648,37,27,13653.2214313,1.3418679286353563,0,serreja3n,,,,,,260249.372436821,4411273.29873146,0.2940626198729664,0.440449028920963,-0.1463864090479966,0.440449028920963,1.553404585515495
Hinojal,30,30,9295.063029221928,30,30,18625.0877309,2.0037613163403227,0,hinojal,1.3450931306015286,0.183847201933746,1.0385894953277093,2.267755727729498,300.0,212285.570912956,4400970.7487014,0.6950260725066252,0.5052350199840875,0.1897910525225377,0.5052350199840875,1.6573749909363824
Gargantilla,23,22,1678.247382225155,23,22,4720.4870415,2.812748043879681,0,gargantilla,1.5629303240747936,0.8979550433476241,1.1225992966423983,9.636685554422264,300.0,251849.540345749,4459621.86103201,1.034161957021173,0.4788092417359063,0.5553527152852669,0.4788092417359063,1.614151193508653
SantibÃ¡Ã±ez el Alto,31,31,9266.97188682358,31,31,11649.8587185,1.2571375915216243,0,santibaaez el alto,,,,,,198133.951756585,4454497.14804085,0.2288373838577311,0.4831537607578786,-0.25431637690014747,0.4831537607578786,1.621179159585032
CabaÃ±as del Castillo,42,42,11354.539898070025,42,42,32688.8864477,2.878926556350932,0,cabaaas del castillo,,,,,,284368.4233701,4380654.2981979,1.0574175011799303,0.4723302269985526,0.5850872741813777,0.4723302269985526,1.6037268902105462
Robledillo de Trujillo,36,36,14204.48833736106,41,41,23422.6469199,1.6489609737151227,1,robledillo de trujillo,1.3871635813586989,0.2515524729733771,1.0795441023450922,2.779948107402762,300.0,243050.424371173,4350924.91327921,0.500145376660121,0.36346474499532144,0.1366806316647996,0.36346474499532144,1.4383041485919237
Cabezabellosa,23,22,15545.642468810362,23,22,26698.1868299,1.7174064618728553,0,cabezabellosa,1.5902263266082357,0.7919847119134914,1.15343629365918,9.793767916248289,300.0,244313.818262083,4447431.83873398,0.5408152818396283,0.4017897864509765,0.13902549538865183,0.4017897864509765,1.4944971361060253
Morcillo,25,25,5780.784585504573,25,25,7000.3139168,1.2109625974220557,0,morcillo,1.3894212358179774,0.235079049055629,1.0779024115948288,3.1716197950292044,300.0,210226.444761213,4435499.73401311,0.19141557839790935,0.42755318230152456,-0.2361376039036152,0.42755318230152456,1.5335007325981416
Portaje,32,20,4280.912702538251,32,20,4616.4186386,1.07837252459337,0,portaje,1.3274800960697903,0.1874137889511677,1.0881019157547531,2.719591776451948,300.0,195567.50569125,4424805.70742281,0.0754529829149223,0.5179422877491586,-0.4424893048342363,0.5179422877491586,1.6785700793602667
Guijo de Santa BÃ¡rbara,28,22,4403.447249146839,28,22,8135.0044768,1.847417265728832,0,guijo de santa barbara,,,,,,274048.584750347,4448422.30923739,0.6137885910939596,0.5162067120469244,0.09758187904703519,0.5162067120469244,1.6756593205678039
Robledollano,42,42,6733.121982812707,42,42,9511.7280885,1.4126772265198964,0,robledollano,1.4722943085144602,0.381580860053955,1.1008140738317158,4.745533457843568,300.0,284798.370121813,4387544.114254,0.3454866462703255,0.5369678573013815,-0.19148121103105603,0.5369678573013815,1.7108115649286417
Puerto de Santa Cruz,19,19,13719.59238470531,19,19,16293.4216375,1.1876024579027589,0,puerto de santa cruz,1.3595019620737403,0.3247823960414148,1.0730003070497427,4.136816309636482,300.0,253679.91872291,4355924.8287116,0.1719365335438902,0.3858705781452876,-0.21393404460139737,0.3858705781452876,1.470894292628022
Herreruela,44,44,18529.19880231556,44,44,37690.8797938,2.0341343517286803,0,herreruela,1.347950444945178,0.1580521766335265,1.090898983769643,2.0353190682074715,300.0,164043.105948365,4375413.59082304,0.7100703484089201,0.4330475607897769,0.27702278761914323,0.4330475607897769,1.541949555295339
Valdastillas,22,22,11853.664834297631,22,22,19273.0805891,1.625917457471455,0,valdastillas,1.5263605567330742,0.6039448058283515,1.1312801999622557,5.166868231017694,300.0,254949.46037632,4446622.25067897,0.48607224567437834,0.5519366997028513,-0.06586445402847296,0.5519366997028513,1.7366130611192099
Cabrero,22,22,14386.914060015964,22,22,27800.5102502,1.932347001881594,0,cabrero,1.5018569961297283,0.5432182085036856,1.1382578152621872,4.988568238531302,300.0,253569.528284717,4444472.30462672,0.6587353272619813,0.5372608060444986,0.1214745212174827,0.5372608060444986,1.7113128184435065
Herguijuela,19,19,11422.01156987186,19,19,17727.126769,1.5520144293811875,0,herguijuela,1.3582897001194136,0.2398737057295404,1.05831953418792,2.9720494748312456,300.0,262349.504262445,4362094.70823977,0.4395537189995005,0.4206005070812648,0.018953211918235735,0.4206005070812648,1.522875778781464
Talaveruela de la Vera,28,22,10801.82146857633,28,22,18521.0056842,1.714618755557071,0,talaveruela de la vera,1.4699077192969008,0.3814729700504657,1.207042903428268,4.162330851157231,300.0,285548.073028635,4444422.48734023,0.5391907559388808,0.4986912141712503,0.04049954176763049,0.4986912141712503,1.6465648591137536
Granja. La,23,22,6554.223060553299,23,22,7776.0225656,1.186414086575741,0,la granja,1.4405674863972686,0.585781101475785,1.1108829698668088,6.238280834625078,300.0,245349.842496445,4458821.84515893,0.1709353851491663,0.4170164438024353,-0.24608105865326899,0.4170164438024353,1.5174274650073751
Aldea del Obispo. La,40,19,9863.3838585054,40,19,15870.7453525,1.6090568490664925,0,la aldea del obispo,1.3900583584721866,0.2632568664693212,1.0943313870002085,2.541192849593377,300.0,250049.961916527,4383524.02965148,0.475648199310571,0.5463638710398029,-0.07071567172923188,0.5463638710398029,1.726962130543781
Casas de Don GÃ³mez,20,20,6922.458563848014,20,20,11157.0212854,1.6117136971634112,0,casas de don ga3mez,,,,,,192846.104117856,4435017.80098671,0.4772980210916792,0.4584017745217308,0.01889624656994837,0.4584017745217308,1.581544299634467
Aldehuela de Jerte,29,29,9718.852304143626,29,29,18430.083179,1.8963230021658368,0,aldehuela de jerte,1.425634453896208,0.3872308987672521,1.0489558445783336,6.69210327894818,300.0,223720.064743839,4434148.16766039,0.6399167491153566,0.42764237538118893,0.21227437373416763,0.42764237538118893,1.5336375163511409
Gordo. El,34,27,19937.33382333003,34,27,25480.9530025,1.2780521823175277,0,el gordo,1.402493413548444,0.3152391561324086,1.077030958476243,3.1659345075152485,300.0,299697.562816394,4415623.3921293,0.24533718635614313,0.5670193447501455,-0.3216821583940024,0.5670193447501455,1.7630043040778227
Carrascalejo,42,42,18881.79882183086,42,42,54186.1986138,2.869758285484469,0,carrascalejo,1.5318026840250996,0.4376270590773937,1.0640682957107896,4.483608769480427,300.0,309997.208403041,4391024.15436813,1.054227805139184,0.5812896720056034,0.4729381331335806,0.5812896720056034,1.7883433204715504
Mata de AlcÃ¡ntara,44,44,13417.92847331757,44,44,16736.7263245,1.2473405531846498,0,mata de alcantara,,,,,,172730.909763159,4403622.87658654,0.22101372739631203,0.41762913517525224,-0.1966154077789402,0.41762913517525224,1.5183574645963303
Fresnedoso de Ibor,42,42,8682.243362162704,42,42,17187.7935023,1.9796488977957656,0,fresnedoso de ibor,1.510877885875489,0.4231947783992989,1.1971957977046015,5.951236608142112,300.0,284998.322079708,4395873.86967987,0.6829195046370503,0.5355521694210462,0.1473673352160041,0.5355521694210462,1.708391303302379
AbadÃ­a,23,22,4400.55063718467,23,22,5139.7371555,1.1679759146660422,0,abadaa,,,,,,247049.753070027,4460921.8008852,0.15527226318831863,0.41834776668942186,-0.2630755035011032,0.41834776668942186,1.5194489962777213
Santa Cruz de Paniagua,25,25,14128.920433282445,25,25,22379.0644284,1.583918922473603,0,santa cruz de paniagua,1.3758709372113167,0.2809310634898524,1.1094027121360768,4.43077800127373,300.0,215773.742246727,4454526.00164349,0.45990210677515275,0.4377744248164774,0.02212768195867537,0.4377744248164774,1.5492553944303404
VillamesÃ­as,36,36,9728.218970219412,43,36,14914.6615299,1.533133821880205,0,villamesaas,,,,,,252150.030721997,4348025.05139953,0.4273138901960134,0.36351137698074015,0.06380251321527325,0.36351137698074015,1.438371221133859
Santa Marta de Magasca,40,19,21214.413783047494,40,19,30451.6936773,1.435424706462266,0,santa marta de magasca,1.4560681566084543,0.2155851082194438,1.117158223831196,2.2828726105265,300.0,233700.427075126,4378235.95632634,0.36146076811474126,0.4928914354285148,-0.13143066731377356,0.4928914354285148,1.637042786892848
Santiago del Campo,46,46,13534.977889247635,30,30,25411.971935,1.8775037641685108,1,santiago del campo,1.3500679440058947,0.15214721457604,1.0385894953277093,2.031431346696856,300.0,211417.71481691,4392055.57431461,0.6299431095375043,0.47865052507069067,0.15129258446681365,0.47865052507069067,1.613895021144015
Robledillo de la Vera,28,22,5124.156557749348,28,22,7373.6643855,1.4390006047626869,0,robledillo de la vera,1.4358884427619134,0.3999248910813253,1.1771728783844555,4.081017961781927,300.0,279548.356694927,4442272.51780527,0.3639488481710819,0.5333484032513076,-0.1693995550802257,0.5333484032513076,1.704630553771813
Salvatierra de Santiago,41,41,14553.522306138242,41,41,16923.2267329,1.162826866026947,0,salvatierra de santiago,1.3754348173763262,0.2984564137919724,1.0960167647510526,4.648066542827304,300.0,238657.513079029,4354853.81554231,0.15085399403401428,0.45765781717555737,-0.3068038231415431,0.45765781717555737,1.5803681356966042
Santa Ana,41,41,18031.12457395288,41,41,23851.0969789,1.3227736784290454,0,santa ana,1.405972527021618,0.2745005128239419,1.0602689486664914,3.4518959115591072,300.0,242350.438976035,4355374.78140623,0.27973080355214386,0.3971198498288259,-0.11738904627668206,0.39711984982882587,1.4875342000875298
Peraleda de San RomÃ¡n,42,42,12876.66485330482,34,27,29942.6213366,2.325339804810962,1,peraleda de san roman,,,,,,295647.817273697,4401823.76298123,0.8438661809669332,0.5440324537572349,0.29983372720969836,0.5440324537572349,1.7229405509979288
Oliva de Plasencia,29,29,12221.696818336117,29,29,15532.4579358,1.270892100063943,0,oliva de plasencia,1.3426910855071583,0.2592826710853287,1.085528778482373,2.9371183912965764,300.0,237157.289506869,4444908.88076325,0.23971909486952753,0.37381702229693353,-0.134097927427406,0.37381702229693353,1.4532712098990783
Herrera de AlcÃ¡ntara,39,39,28853.03018161156,39,39,47174.2628975,1.6349847000667823,0,herrera de alcantara,,,,,,122015.477208793,4396987.08043478,0.4916334465481129,0.4557711122921872,0.03586233425592572,0.4557711122921872,1.5773892584322515
Santa Cruz de la Sierra,19,19,11668.613217975775,19,19,15082.1903412,1.2925435147653646,0,santa cruz de la sierra,1.357809440314364,0.2749580065246761,1.0910922338237703,3.2273226530955657,300.0,254849.862231019,4358024.7844865,0.2566119939635979,0.3861332171058973,-0.1295212231422994,0.3861332171058973,1.4712806575112194
Portezuelo,30,30,8963.644759146018,32,20,15404.6667939,1.7185717649265284,1,portezuelo,1.3236992170412336,0.2473562411962978,1.0774460396719376,4.5680135594935685,300.0,202681.597896817,4412795.10187037,0.541493576649102,0.5723033786540836,-0.030809802004981623,0.5723033786540836,1.772344734435856
AlcollarÃ­n,36,36,16547.432425908228,36,36,16991.2738455,1.0268223738987357,0,alcollaran,,,,,,263829.503544575,4347625.12544263,0.026468959706099134,0.3681291049717405,-0.34166014526564137,0.36812910497174045,1.4450285873063897
Viandar de la Vera,28,22,9304.788406755408,28,22,17638.7827815,1.895667264039448,0,viandar de la vera,1.478712342486607,0.3998130174658351,1.2064967350856313,4.335774649460984,300.0,284048.141199521,4444472.47617997,0.6395708947819375,0.49015917460884995,0.14941172017308757,0.49015917460884995,1.6325760639309428
Millanes,34,27,2981.800496733992,34,27,6173.4196242,2.070366421550279,0,millanes,1.3773061445890689,0.2582358292963007,1.0874631229416467,2.737059785458547,300.0,279348.494073273,4414223.32384566,0.7277256068536092,0.5111374713364694,0.21658813551713985,0.5111374713364694,1.6671864936666452
Marchagaz,21,21,14969.53303341326,21,21,29701.6617873,1.9841408359902333,0,marchagaz,1.426341788712867,0.2818971942378341,1.160332417660803,3.278622791135722,300.0,221744.566601932,4462743.64319439,0.6851859922254766,0.5193969152645601,0.1657890769609165,0.5193969152645601,1.6810135503234285
Rebollar,22,22,11622.456825222524,22,22,18792.1543479,1.616883128110928,0,rebollar,1.612316805190892,0.8339624600436215,1.1415338097723151,7.500583278362632,300.0,253149.527451634,4448972.17989047,0.4805003009951865,0.5320120835203698,-0.05151178252518329,0.5320120835203698,1.7023541436734717
Guijo de Coria,25,25,8767.14900845625,25,25,13848.5490467,1.5795954914582315,0,guijo de coria,1.3059420498027696,0.16472384396845,1.1182069311162095,2.065459271422755,300.0,204889.462549783,4444814.36853385,0.4571687961962457,0.4080359471917427,0.04913284900450299,0.4080359471917427,1.5038612197861003
Valdemorales,41,41,9510.095729597926,41,41,17213.9917914,1.810075553480026,0,valdemorales,1.3302161552549443,0.1428045384087162,1.1263889630493915,2.045597638568641,300.0,235292.538288988,4344172.99981229,0.5933685866607087,0.4331273579404377,0.16024122872027097,0.4331273579404377,1.5420726033856924
Villar de Plasencia,23,22,16474.812135130443,23,22,19263.8183064,1.1692891031711588,0,villar de plasencia,1.4307757541001171,0.5004599239105613,1.1187498145862762,5.806569008119462,300.0,242172.16349191,4447626.81133641,0.15639596001625589,0.43446438622888855,-0.27806842621263267,0.43446438622888855,1.5441357770326773
Ladrillar,21,21,8550.421498203374,21,21,22262.2530819,2.6036439357495738,0,ladrillar,1.5782931664012458,0.4551668010937221,1.2026635864382622,5.888240778903794,300.0,226733.417898618,4484520.67774013,0.9569119775735503,0.5603897201061994,0.3965222574673509,0.5603897201061994,1.7513549055337205
Carbajo,39,39,21083.6723186719,39,39,32502.4576613,1.5415937589067683,0,carbajo,1.3444450679804365,0.1419913292768088,1.125498008961001,1.980424367704192,300.0,139863.745559549,4392249.62743826,0.4328167896580656,0.46225367859480654,-0.029436888936740957,0.46225367859480654,1.5876480044599135
Romangordo,37,27,7482.46689025829,37,27,11164.4740278,1.492084654906453,0,romangordo,1.3672321157658696,0.2631540516661636,1.1325614297905364,3.040054804191826,300.0,268749.027082719,4402723.59208588,0.4001742393854012,0.5754030828913205,-0.17522884350591927,0.5754030828913205,1.7778470022148478
Casas de Don Antonio,41,41,10223.56755402536,41,41,22443.7912727,2.195299356520917,0,casas de don antonio,1.393287611739332,0.2789098724753247,1.0788222418719149,4.926023778422449,300.0,216106.262150414,4348232.51944914,0.786318418331001,0.41567357256329374,0.3706448457677073,0.41567357256329374,1.5153911228857793
ValdehÃºncar,34,27,6203.281829082165,34,27,9915.198431,1.5983794875344313,0,valdehaoncar,,,,,,284248.279168788,4412823.38560484,0.4689902957057022,0.5639802303075353,-0.09498993460183308,0.5639802303075353,1.7576544657380861
Conquista de la Sierra,19,19,14847.742138900148,19,19,21441.837608,1.4441143580897555,0,conquista de la sierra,1.3602618312486645,0.2493313542273427,1.0760831825309498,3.0793960281044312,300.0,264549.41256455,4359424.79282496,0.36749623268786435,0.4267251979918764,-0.05922896530401206,0.4267251979918764,1.5322315435595297
Piedras Albas,24,24,12876.649436521606,24,24,19593.453632,1.5216267033276336,0,piedras albas,1.2968249051244998,0.1087193460809951,1.1077337361941275,2.0469024833364298,300.0,163959.204592677,4411334.00970341,0.41977996216054064,0.411025879642969,0.008754082517571649,0.411025879642969,1.5083643919848762
Collado,26,22,4525.614866392438,26,22,7981.3709164,1.7635992350277685,0,collado,1.4175290899966826,0.3455382393136348,1.163956381058566,2.9575259017944195,300.0,268048.90322305,4437852.57598165,0.5673567407454665,0.49587586350309554,0.07148087724237095,0.49587586350309554,1.6419357210186243
Botija,41,41,15303.621761269664,41,41,31096.7470931,2.0319861257809904,0,botija,1.4609787863418555,0.3216251109848357,1.0707363600355273,5.293431813318756,300.0,235264.185972544,4359589.50586967,0.7090137018292396,0.4181371906484079,0.29087651118083174,0.4181371906484079,1.519129070409106
HuÃ©laga,20,20,4046.416984354932,20,20,9549.1756402,2.359908945894833,0,hualaga,,,,,,191778.869158062,4440304.91972263,0.8586230360452525,0.4846799216716245,0.373943114373628,0.4846799216716245,1.6236552288120087
Cerezo,21,21,17178.14233237469,23,22,30463.7482532,1.7734017837182934,1,cerezo,1.3915741174381957,0.266642061708269,1.128819633068889,3.29017957177801,300.0,225614.148322302,4459192.96148298,0.5728996137816315,0.5369065957562036,0.03599301802542787,0.5369065957562036,1.7107067611789186
DescargamarÃ­a,31,31,5276.782693860456,31,31,6075.5642793,1.1513766307581563,0,descargamaraa,,,,,,203866.728349287,4467466.04561756,0.14095829668235985,0.5184968941063749,-0.3775385974240151,0.5184968941063749,1.6795012831992284
Segura de Toro,23,22,4848.924765941687,23,22,6422.8211775,1.3245866841682483,0,segura de toro,1.5432555483853874,0.8065091260113986,1.10132852939811,7.084369548363323,300.0,249249.670936418,4456921.92434571,0.2811004742990891,0.40929647602181035,-0.12819600172272128,0.40929647602181035,1.5057580754795408
Toril,35,27,8147.900169926829,35,27,10269.1836332,1.2603472574569137,0,toril,1.4206381665867287,0.2503981261658257,1.070348675371028,2.4655313689725635,300.0,262499.231520699,4420223.05296324,0.23138728414864507,0.4459785243741836,-0.21459124022553855,0.4459785243741836,1.5620179208611513
Mesas de Ibor,37,27,13199.205777947926,34,27,27388.2788358,2.0749944577391117,0,mesas de ibor,1.4882056496153195,0.3301394279207161,1.166304755112193,3.8079567136602535,300.0,282048.419023947,4403923.62890632,0.7299584827099918,0.63406130452318,0.09589717818681176,0.63406130452318,1.88525163342384
Pescueza,32,20,11244.890693426883,32,20,12314.9794288,1.0951622176281917,0,pescueza,1.3722139266601727,0.3073391056115033,1.1214866391985372,5.467558113992408,300.0,188475.89405234,4425233.08701363,0.09090249624891886,0.3732836958648576,-0.28238119961593877,0.3732836958648576,1.452496348595238
Villa del Rey,44,44,7198.518644894846,44,44,8926.933034,1.2401069545511196,0,villa del rey,1.3529452597873102,0.1545308589890579,1.147645824656684,2.328405255463581,300.0,172364.458150349,4397107.17765371,0.21519762956756933,0.41812348771695584,-0.20292585814938652,0.41812348771695584,1.5191082540302105
Jarilla,23,22,12160.78083637798,23,22,13811.0111125,1.1357010128153524,0,jarilla,1.51442752213223,0.6933194151105394,1.1290727260895992,7.573877473963493,300.0,244473.960892906,4451279.70047355,0.12725009271338625,0.40680622272490996,-0.2795561300115237,0.40680622272490996,1.5020130214696603
Casas de Miravete,37,27,10366.306336050931,37,27,14210.7047209,1.3708551783270568,0,casas de miravete,1.3916909727125857,0.2450828449599313,1.1682058356467802,3.0667241909228045,300.0,265049.201111265,4401123.6125249,0.31543476285414235,0.5063068368998659,-0.19087207404572354,0.5063068368998659,1.6591523458168185
GargÃ¼era,26,22,15451.83158367996,29,29,25136.1754149,1.6267440710037593,1,garga14era,,,,,,250449.694157058,4438772.4523913,0.48658051469829194,0.5559294831723793,-0.06934896847408739,0.5559294831723793,1.7435608423052378
Robledillo de Gata,31,31,7592.911701337141,31,31,9034.8651576,1.189907839440425,0,robledillo de gata,1.4259918273542118,0.3064661317077022,1.111456154328886,3.4874650118640416,300.0,205199.382867405,4469371.1027844,0.1738758582759711,0.4769148205853543,-0.3030389623093832,0.4769148205853543,1.611096205977631
ValdecaÃ±as de Tajo,37,27,7892.089538057373,34,27,36125.4541537,4.577425785591407,0,valdecaaas de tajo,,,,,,275848.697512898,4404373.58248324,1.5211367845659358,0.5153576986593904,1.0057790859065454,0.5153576986593904,1.6742372671283203
Pedroso de Acim,30,30,5008.58519358778,30,30,9509.2747418,1.8985949872579204,0,pedroso de acim,1.422423291277527,0.3846461791137055,1.1038508111389884,4.5680135594935685,300.0,208092.61805233,4414085.9639105,0.6411141322313374,0.6305423044327962,0.010571827798541156,0.6305423044327962,1.8786290919515543
Berrocalejo,34,27,20359.443930830177,34,27,32893.6851027,1.6156475203573366,0,berrocalejo,1.5316539858301292,0.4104471355795832,1.128878036961284,4.470801193806677,300.0,299047.616248948,4410473.53702969,0.47973581771682716,0.5831577227995896,-0.10342190508276239,0.5831577227995896,1.7916871588888903
GarvÃ­n,42,42,12479.12968888813,34,27,34280.1376132,2.746997464392431,1,garvan,,,,,,299047.67238102,4399423.84754332,1.0105084840666354,0.5914574043944095,0.4190510796722259,0.5914574043944096,1.806619472833553
Higuera,37,27,9196.30744729992,37,27,13553.5167877,1.4737998773278702,0,higuera,1.411498335205016,0.3464674461756614,1.1325614297905364,3.8557525578353737,300.0,271608.904945212,4400923.65243771,0.38784401611549596,0.5495930347825386,-0.16174901866704267,0.5495930347825386,1.7325477876878734
Benquerencia,41,41,11691.003629236697,41,41,21363.2890938,1.82732721426713,0,benquerencia,1.4928300148532383,0.4397852868010586,1.0981824362662054,5.293431813318756,300.0,234162.550879926,4355834.11485303,0.602854360575245,0.43115383314451217,0.17170052743073283,0.43115383314451217,1.5390322859235286
Cachorrilla,32,20,13182.70427028524,32,20,14178.5258694,1.075540008991889,0,cachorrilla,1.3744264447835768,0.287854716829603,1.0881019157547531,4.948906008009903,300.0,186552.034620882,4424961.46299167,0.07282286939810968,0.3748204151137293,-0.30199754571561965,0.3748204151137293,1.4547301436113464
Campillo de Deleitosa,42,42,14388.047901043325,34,27,41006.7781391,2.8500584944623704,1,campillo de deleitosa,1.5947114809693768,0.550953643304786,1.172842201688303,5.951236608142112,300.0,279418.565087453,4398073.77820329,1.0473395184426986,0.5691351115529266,0.47820440688977195,0.5691351115529266,1.7667383588591756
Ruanes,41,41,17566.698553391998,41,41,20721.878895,1.179611458124484,0,ruanes,1.3767730613365792,0.2649291212471648,1.0602689486664914,3.870295569888314,300.0,240443.005653289,4357591.3905487,0.16518511147952908,0.46769337847061404,-0.30250826699108496,0.46769337847061404,1.5963078652805107
