origin_id,destination_id,total_cost
41,Hornachos,106157.0622133
41,Barcarrota,119861.3666293
41,Herrera del Duque,144228.0529533
41,Villanueva del Fresno,156098.2516785
41,Talarrubias,112867.1254008
41,"Zarza. La",73350.3936510
41,Ribera del Fresno,95530.8844351
41,Burguillos del Cerro,122566.7425914
41,Orellana la Vieja,82663.8377623
41,Zah¡nos,154692.1487857
41,Puebla de Sancho P‚rez,107642.5410743
41,Solana de los Barros,73176.1219879
41,Valdelacalzada,74007.4663061
41,Lobón,67942.5093114
41,Monterrubio de la Serena,115394.9639916
41,Fuentes de León,153429.6288669
41,"Garrovilla. La",53412.6125712
41,Berlanga,146228.0359205
41,Higuera la Real,170818.8809269
41,Villar del Rey,76131.8633916
41,Granja de Torrehermosa,152536.3231402
41,Medell¡n,66335.9576440
41,Bienvenida,126830.1437254
41,"Codosera. La",110545.2332646
41,Valencia del Ventoso,124625.5833438
41,"Coronada. La",70581.6288041
41,Torremej¡a,59213.7735358
41,Siruela,130737.2629071
41,Higuera de Vargas,141366.7718861
41,Segura de León,147405.0144439
41,Salvaleón,119284.4234510
41,Pueblonuevo del Guadiana,77735.9648818
41,Alange,68112.3589478
41,Puebla de Obando,71032.2941732
41,"Albuera. La",99785.5052274
41,Usagre,119121.7855655
41,Fuenlabrada de los Montes,135978.8376059
41,Alconchel,140209.7151824
41,Oliva de Mérida,78242.7165455
41,Salvatierra de los Barros,112188.5138955
41,Villalba de los Barros,88463.8912278
41,Casas de Don Pedro,96142.2804541
41,Esparragalejo,48957.1900163
41,Montemolín,144446.3109894
41,"Roca de la Sierra. La",61689.4602193
41,Campillo de Llerena,160670.3157848
41,Cabeza la Vaca,158815.8088454
41,Villar de Rena,56729.9750852
41,Trujillanos,47223.2748805
41,Valle de la Serena,91417.8341558
41,"Parra. La",104875.0777087
41,Mirandilla,40354.1218140
41,"Haba. La",61522.3219204
41,Villagonzalo,67506.7113947
41,Feria,104200.4714693
41,Medina de las Torres,114204.0647620
41,Valdetorres,69832.7465334
41,Almendral,106588.0496688
41,Corte de Peleas,85557.7245784
41,Cheles,156370.3686336
41,Puebla de Alcocer,114923.6652296
41,Torre de Miguel Sesmero,103551.8626652
41,Valdecaballeros,169630.6438390
41,Peñalsordo,143043.4398084
41,Valle de Santa Ana,134855.1589048
41,Valverde de Mérida,59097.3779004
41,Castilblanco,160023.9589649
41,Bodonal de la Sierra,142305.2918852
41,"Nava de Santiago. La",43079.5566346
41,Esparragosa de la Serena,107570.8700718
41,Maguilla,144017.1557777
41,Calera de León,150240.3922867
41,Ahillones,152514.1007346
41,Higuera de la Serena,98934.7537252
41,Esparragosa de Lares,117799.7215070
41,Torremayor,58577.9665985
41,Villagarcía de la Torre,130992.1176402
41,Cordobilla de Lácara,30955.1828573
41,Benquerencia de la Serena,101593.9591337
41,Llera,117340.1999907
41,San Pedro de Mérida,54445.4132741
41,Calzadilla de los Barros,116332.7348451
41,Puebla de la Reina,91834.2432924
41,Acedera,71295.4922632
41,Táliga,133953.6905065
41,Valencia del Mombuey,179200.4726306
41,Puebla del Maestre,162461.6087964
41,Manchita,87348.6455775
41,"Morera. La",107102.9233890
41,Fuente del Arco,160816.9878968
41,Don Álvaro,67969.0731640
41,Alconera,114239.0672268
41,Nogales,109782.6898929
41,Helechosa de los Montes,188855.7155128
41,Valverde de Llerena,160372.6156012
41,Palomas,87376.8857619
41,Trasierra,153064.2861931
41,Valencia de las Torres,123882.4518606
41,Garlitos,143456.9329700
41,Rena,53913.1206227
41,Malpartida de la Serena,106816.1212927
41,Peraleda del Zaucejo,134119.7296114
41,Magacela,68106.8174992
41,Entrín Bajo,89786.0520607
41,Villarta de los Montes,219491.5084639
41,Carmonita,20965.5425556
41,Cristina,76128.8030932
41,Hinojosa del Valle,104560.7611523
41,Garbayuela,129611.9336605
41,Puebla del Prior,99899.2976233
41,Retamal de Llerena,113683.0463323
41,Mengabril,60921.3380983
41,Malcocinado,172383.1030612
41,Valle de Matamoros,136705.5891811
41,Zarza-Capilla,137850.0989744
41,Higuera de Llerena,126953.2992132
41,Baterno,144185.9802090
41,Atalaya,118970.9585419
41,Valverde de Burguillos,120247.6494454
41,Orellana de la Sierra,86207.3191633
41,"Lapa. La",114981.2158053
41,Tamurejo,142414.8554173
41,Aljucén,27854.8144736
41,Sancti-Spíritus,132204.0703732
41,Reina,155129.6901451
41,Casas de Reina,152297.1933284
41,Capilla,146396.9260704
41,Risco,134521.1321772
41,"Carrascalejo. El",32537.8756225
41,C ceres,47386.1365926
41,Plasencia,123375.1298837
41,Navalmoral de la Mata,112627.0991218
41,Coria,112858.5325448
41,Miajadas,33581.6609361
41,Trujillo,40027.9021434
41,Talayuela,136200.8612871
41,Moraleja,128035.3479850
41,Arroyo de la Luz,68486.5021248
41,Jara¡z de la Vera,127326.6538397
41,Valencia de Alc ntara,146535.7512187
41,Montehermoso,137764.4688332
41,Casar de Cáceres,57322.8992092
41,Malpartida de Plasencia,116743.2508977
41,Malpartida de Cáceres,60597.1992682
41,Hervás,187322.8706250
41,Torrejoncillo,125448.6686399
41,Jarandilla de la Vera,142717.4207830
41,Alcuéscar,9227.3615894
41,Losar de la Vera,144243.9700374
41,Madroñera,60325.2640302
41,Valverde del Fresno,190718.1475897
41,Garrovillas de Alconétar,80115.3627374
41,Aldeanueva de la Vera,137534.9319050
41,Cabezuela del Valle,152760.9035491
41,Brozas,96637.1797216
41,Villanueva de la Vera,155429.0390650
41,Guadalupe,118867.9118103
41,Logrosán,89356.3802968
41,Sierra de Fuentes,35930.1942814
41,Navaconcejo,149449.3781365
41,Ceclavín,119555.3723902
41,Montánchez,2705.1164405
41,Almoharín,19561.2536546
41,Aliseda,78090.6471345
41,Galisteo,125590.8011345
41,Madrigalejo,88625.9607628
41,Cilleros,180084.4811780
41,Zarza de Granadilla,152251.9397073
41,Madrigal de la Vera,164910.5678426
41,Cañamero,101488.7614224
41,Serradilla,102117.1984012
41,Torreorgaz,28287.3485639
41,Pinofranqueado,159058.9851447
41,Zorita,68605.2720525
41,Gata,161489.2334719
41,Alcántara,111655.4010121
41,Guijo de Galisteo,135882.9643447
41,Piornal,146942.1682300
41,Ahigal,148205.4073351
41,Peraleda de la Mata,125641.3678655
41,Navas del Madro¤o,87403.3393772
41,Nuñomoral,184891.0607155
41,Valdefuentes,11128.9078941
41,Zarza la Mayor,131025.3479286
41,Casatejada,105791.4396544
41,Casar de Palomero,167047.1541999
41,Jerte,158682.8730750
41,Almaraz,97049.2163758
41,Majadas,114750.8211118
41,Cañaveral,87989.6995104
41,Rosalejo,132688.2012591
41,Caminomorisco,163570.2341425
41,Riolobos,110298.2963439
41,Casta¤ar de Ibor,108348.4117429
41,Tornavacas,165763.7322074
41,Torrecillas de la Tiesa,66090.1382050
41,"Pesga. La",169630.3569145
41,Carcaboso,130052.2116786
41,Garganta la Olla,135940.8146823
41,Torremocha,20316.2136421
41,Eljas,191682.2530895
41,Campo Lugar,60228.5852259
41,Al¡a,129008.9821712
41,Arroyomolinos,8468.0629163
41,Monroy,78756.9359987
41,"Torno. El",142877.2001998
41,"Cumbre. La",30102.4414359
41,Hoyos,169125.4675454
41,Mohedas de Granadilla,157865.1126777
41,Perales del Puerto,168790.0679533
41,Talav n,84244.7499081
41,San Martín de Trevejo,189730.6308643
41,Cuacos de Yuste,133894.3120021
41,Tejeda de Tiétar,139609.5193060
41,Acehúche,106136.3207271
41,Escurial,67339.0360131
41,Garciaz,78565.8521338
41,Membrío,131963.6165213
41,Deleitosa,84976.6633022
41,Santibáñez el Bajo,151939.1656336
41,Saucedilla,101631.9586111
41,Aldeanueva del Camino,153766.3848227
41,Albalá,3352.3452586
41,Aldeacentenera,80156.7025149
41,Casas del Monte,149105.1864385
41,Valdeobispo,134866.5144374
41,Holguera,114864.6202246
41,Mirabel,112341.9738891
41,Aldea del Cano,34202.7649896
41,Baños de Montemayor,195462.4514242
41,Navezuelas,111694.2511418
41,Casas de Millán,92001.1920663
41,Salorino,137440.3153067
41,Torrecilla de los Ángeles,149323.2114383
41,Acebo,171023.6355763
41,Santiago de Alcántara,153448.9549418
41,Pasarón de la Vera,135750.1892439
41,Villamiel,181743.5322474
41,Villar del Pedroso,154959.6350461
41,Belvís de Monroy,116579.0037886
41,Casas del Castañar,141652.9042798
41,Torre de Santa María,7864.2578322
41,Guijo de Granadilla,149379.3918708
41,Torremenga,129643.3485455
41,Zarza de Montánchez,18558.4964920
41,Aceituna,145115.8729843
41,Torrejón el Rubio,80975.2075230
41,Torrequemada,25042.2576295
41,Jaraicejo,87102.6278041
41,Valverde de la Vera,152335.0080103
41,Torre de Don Miguel,157551.9061358
41,Pozuelo de Zarzón,137348.0714633
41,Villa del Campo,136339.8615927
41,Plasenzuela,29174.0672986
41,Bohonal de Ibor,125296.5302080
41,Berzocana,100155.3856956
41,Casares de las Hurdes,192632.1724314
41,Hernán-Pérez,149274.2298696
41,Villanueva de la Sierra,144226.1066509
41,Cadalso,153865.8249955
41,Navalvillar de Ibor,114852.5622957
41,Arroyomolinos de la Vera,138244.9215939
41,Cedillo,180429.8443518
41,"Garganta. La",201805.8228133
41,Ibahernando,31944.6979186
41,Calzadilla,123789.6765986
41,Barrado,138175.9785335
41,Casillas de Coria,122680.2090830
41,Villasbuenas de Gata,159873.9528350
41,Valdelacasa de Tajo,146425.4883287
41,Abertura,53442.4555781
41,Palomero,157493.0743827
41,Serrejón,103848.1666758
41,Hinojal,77563.2536404
41,Gargantilla,155936.3939412
41,Santibáñez el Alto,154991.7033391
41,Cabañas del Castillo,105824.8269764
41,Robledillo de Trujillo,23422.6469199
41,Cabezabellosa,145613.6394309
41,Morcillo,128030.5304540
41,Portaje,111448.7482290
41,Guijo de Santa Bárbara,147160.9918383
41,Robledollano,98723.7549484
41,Puerto de Santa Cruz,53424.2468098
41,Herreruela,128439.1704269
41,Valdastillas,144993.8944910
41,Cabrero,143203.0742082
41,Herguijuela,62325.7934512
41,Talaveruela de la Vera,151209.5450125
41,"Granja. La",149754.1335632
41,"Aldea del Obispo. La",56087.0503543
41,Casas de Don Gómez,121125.8043066
41,Aldehuela de Jerte,134240.5116368
41,"Gordo. El",130863.2288378
41,Carrascalejo,160560.5067818
41,Mata de Alcántara,105451.9534038
41,Fresnedoso de Ibor,111759.7397055
41,Abadía,156391.2732643
41,Santa Cruz de Paniagua,147954.4598928
41,Villamesías,45665.5159848
41,Santa Marta de Magasca,48450.3337837
41,Santiago del Campo,78624.3614026
41,Robledillo de la Vera,140062.2037137
41,Salvatierra de Santiago,16923.2267329
41,Santa Ana,23851.0969789
41,Peraleda de San Román,135292.7133816
41,Oliva de Plasencia,132883.3253945
41,Herrera de Alcántara,182131.9775817
41,Santa Cruz de la Sierra,52422.8191952
41,Portezuelo,92024.7115632
41,Alcollarín,62909.2994886
41,Viandar de la Vera,150327.3221097
41,Millanes,111258.6695999
41,Marchagaz,160743.4490214
41,Rebollar,147574.5029679
41,Guijo de Coria,130333.0461960
41,Valdemorales,17213.9917914
41,Villar de Plasencia,138179.2709074
41,Ladrillar,197593.2455194
41,Carbajo,148074.0479678
41,Romangordo,88032.9907775
41,Casas de Don Antonio,22443.7912727
41,Valdehúncar,115265.2904760
41,Conquista de la Sierra,65641.2249366
41,Piedras Albas,121674.7099378
41,Collado,130553.5257477
41,Botija,31096.7470931
41,Huélaga,125331.2267563
41,Cerezo,157302.8220041
41,Descargamaría,163106.1483991
41,Segura de Toro,152452.2586478
41,Toril,116190.5587260
41,Mesas de Ibor,132738.3708807
41,Pescueza,119147.3090192
41,Villa del Rey,103432.9864502
41,Jarilla,144503.2849998
41,Casas de Miravete,87062.0925595
41,Gargüera,131874.0534945
41,Robledillo de Gata,166065.4492775
41,Valdecañas de Tajo,141475.5461987
41,Pedroso de Acim,94259.3821341
41,Berrocalejo,138275.9609380
41,Garvín,139630.2296581
41,Higuera,91398.7676952
41,Benquerencia,21363.2890938
41,Cachorrilla,121010.8554598
41,Campillo de Deleitosa,146356.8701840
41,Ruanes,20721.8788950
42,Badajoz,208656.5815182
42,Mérida,150652.4309345
42,Don Benito,114408.4108872
42,Almendralejo,185632.0083066
42,Villanueva de la Serena,126959.8630029
42,Zafra,205352.8359829
42,Montijo,170284.6989666
42,Villafranca de los Barros,185437.6860153
42,Olivenza,235375.7812111
42,Jerez de los Caballeros,243416.9274809
42,Azuaga,192742.4112885
42,"Santos de Maimona. Los",202019.9583422
42,Guareña,146823.1871739
42,Fuente del Maestre,197578.9748477
42,Castuera,130409.7337202
42,Calamonte,156345.5232682
42,Llerena,213836.7311318
42,Puebla de la Calzada,172959.8038699
42,San Vicente de Alcántara,215060.2000636
42,Alburquerque,189385.0851404
42,Aceuchal,190884.1978223
42,Oliva de la Frontera,260533.9897479
42,Talavera la Real,189458.3219122
42,Cabeza del Buey,145273.2146849
42,Campanario,110750.8156521
42,Fregenal de la Sierra,244667.4571645
42,Quintana de la Serena,144261.0260455
42,Fuente de Cantos,225350.4880362
42,Navalvillar de Pela,79080.4843978
42,Monesterio,242042.2055335
42,Santa Amalia,122327.2968507
42,Santa Marta,194853.3115672
42,Arroyo de San Serván,162378.0749279
42,Valverde de Leganés,222858.6704063
42,Zalamea de la Serena,145499.4882337
42,Hornachos,178801.9499510
42,Barcarrota,226351.1496718
42,Herrera del Duque,139143.4905345
42,Villanueva del Fresno,262588.0347210
42,Talarrubias,107782.5629821
42,"Zarza. La",152719.2255111
42,Ribera del Fresno,182302.5746132
42,Burguillos del Cerro,223859.8421826
42,Orellana la Vieja,91658.9211255
42,Zah¡nos,261181.9318282
42,Puebla de Sancho P‚rez,208935.6406655
42,Solana de los Barros,179665.9050303
42,Valdelacalzada,180497.2493485
42,Lobón,174432.2923539
42,Monterrubio de la Serena,149485.5755516
42,Fuentes de León,254722.7284581
42,"Garrovilla. La",159902.3956137
42,Berlanga,215193.5812397
42,Higuera la Real,272111.9805181
42,Villar del Rey,182191.8454226
42,Granja de Torrehermosa,188777.9330750
42,Medell¡n,126571.8363837
42,Bienvenida,214281.3904711
42,"Codosera. La",210642.6730346
42,Valencia del Ventoso,225918.6829350
42,"Coronada. La",111022.6455940
42,Torremej¡a,165703.5565782
42,Siruela,125652.7004883
42,Higuera de Vargas,247856.5549286
42,Segura de León,248698.1140351
42,Salvaleón,225774.2064934
42,Pueblonuevo del Guadiana,184225.7479242
42,Alange,157177.2030141
42,Puebla de Obando,159820.6149089
42,"Albuera. La",206275.2882698
42,Usagre,206626.6917437
42,Fuenlabrada de los Montes,130894.2751872
42,Alconchel,246699.4982248
42,Oliva de Mérida,148228.4369316
42,Salvatierra de los Barros,218678.2969379
42,Villalba de los Barros,194953.6742702
42,Casas de Don Pedro,91057.7180353
42,Esparragalejo,155446.9730588
42,Montemolín,238060.2154567
42,"Roca de la Sierra. La",168179.2432618
42,Campillo de Llerena,204755.0327007
42,Cabeza la Vaca,259610.3466070
42,Villar de Rena,107513.4654757
42,Trujillanos,143780.8006564
42,Valle de la Serena,151370.6348229
42,"Parra. La",211364.8607512
42,Mirandilla,146843.9048564
42,"Haba. La",121475.1225874
42,Villagonzalo,148567.2060596
42,Feria,209993.8126766
42,Medina de las Torres,215497.1643531
42,Valdetorres,137943.6858506
42,Almendral,213077.8327112
42,Corte de Peleas,192047.5076208
42,Cheles,262860.1516760
42,Puebla de Alcocer,109839.1028108
42,Torre de Miguel Sesmero,210041.6457077
42,Valdecaballeros,164546.0814202
42,Peñalsordo,144260.1816595
42,Valle de Santa Ana,241344.9419473
42,Valverde de Mérida,140157.8725652
42,Castilblanco,154939.3965461
42,Bodonal de la Sierra,243598.3914764
42,"Nava de Santiago. La",149569.3396770
42,Esparragosa de la Serena,141661.4816318
42,Maguilla,208818.5681634
42,Calera de León,251034.9300482
42,Ahillones,207855.5995789
42,Higuera de la Serena,150685.3487292
42,Esparragosa de Lares,114087.5291687
42,Torremayor,165067.7496410
42,Villagarcía de la Torre,218370.7307361
42,Cordobilla de Lácara,137444.9658998
42,Benquerencia de la Serena,135684.5706937
42,Llera,191696.4670458
42,San Pedro de Mérida,135518.6966528
42,Calzadilla de los Barros,217252.7886655
42,Puebla de la Reina,164479.1310301
42,Acedera,84278.8093341
42,Táliga,240443.4735490
42,Valencia del Mombuey,280493.5722218
42,Puebla del Maestre,239570.7365233
42,Manchita,155353.1080806
42,"Morera. La",213592.7064315
42,Fuente del Arco,218241.6179771
42,Don Álvaro,149029.5678288
42,Alconera,215532.1668180
42,Nogales,216272.4729353
42,Helechosa de los Montes,183771.1530941
42,Valverde de Llerena,205364.4842441
42,Palomas,160021.7734996
42,Trasierra,222029.8315123
42,Valencia de las Torres,192590.4665636
42,Garlitos,138372.3705512
42,Rena,105680.9858783
42,Malpartida de la Serena,140906.7328527
42,Peraleda del Zaucejo,170361.3395462
42,Magacela,119658.3542569
42,Entrín Bajo,196275.8351032
42,Villarta de los Montes,214406.9460452
42,Carmonita,127455.3255981
42,Cristina,144133.2655964
42,Hinojosa del Valle,192065.6673305
42,Garbayuela,124527.3712417
42,Puebla del Prior,184639.4215717
42,Retamal de Llerena,164961.1557566
42,Mengabril,121157.2168380
42,Malcocinado,208624.7129960
42,Valle de Matamoros,243195.3722235
42,Zarza-Capilla,139066.8408255
42,Higuera de Llerena,195918.8445323
42,Baterno,139101.4177903
42,Atalaya,220264.0581331
42,Valverde de Burguillos,221540.7490366
42,Orellana de la Sierra,88169.1182921
42,"Lapa. La",216274.3153964
42,Tamurejo,137330.2929986
42,Aljucén,134344.5975160
42,Sancti-Spíritus,127119.5079544
42,Reina,222938.3158459
42,Casas de Reina,220366.1899321
42,Capilla,147613.6679215
42,Risco,129436.5697584
42,"Carrascalejo. El",139027.6586650
42,C ceres,108269.5598132
42,Plasencia,95723.1302629
42,Navalmoral de la Mata,40778.3441145
42,Coria,128478.8836150
42,Miajadas,100348.3384592
42,Trujillo,71436.1660858
42,Talayuela,79877.9228058
42,Moraleja,140762.8237627
42,Arroyo de la Luz,140540.9032252
42,Jara¡z de la Vera,71003.7153583
42,Valencia de Alc ntara,215113.1324670
42,Montehermoso,120887.6662812
42,Casar de Cáceres,118206.3224298
42,Malpartida de Plasencia,84677.4681238
42,Malpartida de Cáceres,132651.6003686
42,Hervás,149648.9842311
42,Torrejoncillo,124329.2993834
42,Jarandilla de la Vera,86394.4823017
42,Alcuéscar,115717.1446319
42,Losar de la Vera,87921.0315560
42,Madroñera,75341.8738673
42,Valverde del Fresno,183469.1580872
42,Garrovillas de Alconétar,127810.9209687
42,Aldeanueva de la Vera,81211.9934237
42,Cabezuela del Valle,115087.0171552
42,Brozas,152288.1423459
42,Villanueva de la Vera,99106.1005837
42,Guadalupe,29778.2222313
42,Logrosán,59253.4554623
42,Sierra de Fuentes,102851.5321701
42,Navaconcejo,111775.4917426
42,Ceclavín,156815.0592747
42,Montánchez,109037.0577463
42,Almoharín,104742.5505837
42,Aliseda,150145.0482349
42,Galisteo,103932.4798529
42,Madrigalejo,98214.8883400
42,Cilleros,172835.4916755
42,Zarza de Granadilla,127695.6352030
42,Madrigal de la Vera,108587.6293612
42,Cañamero,47061.0512947
42,Serradilla,87333.4381105
42,Torreorgaz,110489.8627313
42,Pinofranqueado,148563.2004960
42,Zorita,79941.7111810
42,Gata,154240.2439693
42,Alcántara,159350.9592435
42,Guijo de Galisteo,126811.3184059
42,Piornal,90619.2297486
42,Ahigal,123692.8597125
42,Peraleda de la Mata,47549.2608259
42,Navas del Madro¤o,140782.9967457
42,Nuñomoral,167636.6764383
42,Valdefuentes,102136.4670908
42,Zarza la Mayor,166540.3316502
42,Casatejada,53571.4118972
42,Casar de Palomero,145384.1959264
42,Jerte,121008.9866811
42,Almaraz,51238.0273551
42,Majadas,58427.8826305
42,Cañaveral,122067.4190057
42,Rosalejo,54672.4320270
42,Caminomorisco,146315.8498653
42,Riolobos,109178.9270873
42,Casta¤ar de Ibor,1974.1035749
42,Tornavacas,128089.8458135
42,Torrecillas de la Tiesa,58753.3320838
42,"Pesga. La",145117.8092919
42,Carcaboso,107080.1030569
42,Garganta la Olla,79617.8762009
42,Torremocha,102545.8238508
42,Eljas,184433.2635870
42,Campo Lugar,93872.2329965
42,Al¡a,43808.0768759
42,Arroyomolinos,114957.8459588
42,Monroy,92537.6809320
42,"Torno. El",110646.3572041
42,"Cumbre. La",78291.2848275
42,Hoyos,161876.4780429
42,Mohedas de Granadilla,133352.5650551
42,Perales del Puerto,161541.0784508
42,Talav n,97584.8815256
42,San Martín de Trevejo,182481.6413617
42,Cuacos de Yuste,77571.3735208
42,Tejeda de Tiétar,83286.5808246
42,Acehúche,143396.0076116
42,Escurial,101012.4842889
42,Garciaz,69493.9723098
42,Membrío,187614.5791456
42,Deleitosa,23054.1995663
42,Santibáñez el Bajo,127426.6180110
42,Saucedilla,55238.5401509
42,Aldeanueva del Camino,129170.1178951
42,Albalá,108093.3691705
42,Aldeacentenera,75790.2657029
42,Casas del Monte,124537.5144133
42,Valdeobispo,111894.4058157
42,Holguera,113745.2509680
42,Mirabel,97558.2135984
42,Aldea del Cano,119260.0395852
42,Baños de Montemayor,157788.5650303
42,Navezuelas,38558.3106132
42,Casas de Millán,124571.3373817
42,Salorino,194937.0167173
42,Torrecilla de los Ángeles,142074.2219358
42,Acebo,163774.6460738
42,Santiago de Alcántara,209099.9175660
42,Pasarón de la Vera,79427.2507626
42,Villamiel,174494.5427448
42,Villar del Pedroso,53816.5324735
42,Belvís de Monroy,48541.6202800
42,Casas del Castañar,97852.5113754
42,Torre de Santa María,100785.2437683
42,Guijo de Granadilla,124866.8442482
42,Torremenga,73320.4100642
42,Zarza de Montánchez,92937.2497262
42,Aceituna,129568.2360720
42,Torrejón el Rubio,66191.4472322
42,Torrequemada,107244.7717969
42,Jaraicejo,42496.7697370
42,Valverde de la Vera,96012.0695289
42,Torre de Don Miguel,150302.9166332
42,Pozuelo de Zarzón,130077.5765344
42,Villa del Campo,131205.1421028
42,Plasenzuela,87820.7666380
42,Bohonal de Ibor,24153.8410718
42,Berzocana,46375.2161751
42,Casares de las Hurdes,175377.7881542
42,Hernán-Pérez,142025.2403671
42,Villanueva de la Sierra,136977.1171483
42,Cadalso,146616.8354930
42,Navalvillar de Ibor,8478.2541277
42,Arroyomolinos de la Vera,84815.7470137
42,Cedillo,236080.8069761
42,"Garganta. La",164131.9364194
42,Ibahernando,79172.9090414
42,Calzadilla,136801.9418773
42,Barrado,91935.8175235
42,Casillas de Coria,139492.0582869
42,Villasbuenas de Gata,152624.9633325
42,Valdelacasa de Tajo,45282.3857561
42,Abertura,89991.0486014
42,Palomero,139678.5414777
42,Serrejón,58205.3594538
42,Hinojal,103315.9191702
42,Gargantilla,131340.1270137
42,Santibáñez el Alto,147742.7138366
42,Cabañas del Castillo,32688.8864477
42,Robledillo de Trujillo,87795.7497890
42,Cabezabellosa,120742.3460117
42,Morcillo,126419.0727711
42,Portaje,140506.4724656
42,Guijo de Santa Bárbara,90838.0533569
42,Robledollano,9511.7280885
42,Puerto de Santa Cruz,80009.1895848
42,Herreruela,192026.7751359
42,Valdastillas,101326.9494533
42,Cabrero,97582.5866057
42,Herguijuela,77489.1179169
42,Talaveruela de la Vera,94886.6065311
42,"Granja. La",125157.8666356
42,"Aldea del Obispo. La",72545.5203280
42,Casas de Don Gómez,134110.1859135
42,Aldehuela de Jerte,111268.4030151
42,"Gordo. El",52836.7589187
42,Carrascalejo,54186.1986138
42,Mata de Alcántara,153147.5116351
42,Fresnedoso de Ibor,17187.7935023
42,Abadía,131795.0063367
42,Santa Cruz de Paniagua,134100.4470698
42,Villamesías,88758.3718666
42,Santa Marta de Magasca,87129.2465880
42,Santiago del Campo,105158.9010420
42,Robledillo de la Vera,83739.2652324
42,Salvatierra de Santiago,91658.5928725
42,Santa Ana,91034.2291237
42,Peraleda de San Román,34149.6108090
42,Oliva de Plasencia,108370.7777719
42,Herrera de Alcántara,237782.9402059
42,Santa Cruz de la Sierra,78813.5063990
42,Portezuelo,129284.3984476
42,Alcollarín,85416.8750242
42,Viandar de la Vera,94004.3836284
42,Millanes,43221.2860913
42,Marchagaz,142504.5347646
42,Rebollar,109900.6165741
42,Guijo de Coria,132153.4495822
42,Valdemorales,99731.2999745
42,Villar de Plasencia,113307.9774882
42,Ladrillar,180338.8612421
42,Carbajo,203725.0105921
42,Romangordo,42390.1835555
42,Casas de Don Antonio,128933.5743151
42,Valdehúncar,33152.4622471
42,Conquista de la Sierra,81203.8287559
42,Piedras Albas,169370.2681692
42,Collado,74230.5872664
42,Botija,91652.3002634
42,Huélaga,138058.7025341
42,Cerezo,132790.2743815
42,Descargamaría,155857.1588966
42,Segura de Toro,127884.5866225
42,Toril,60405.3095025
42,Mesas de Ibor,31595.6817445
42,Pescueza,148205.0332558
42,Villa del Rey,157562.9745382
42,Jarilla,119935.6129745
42,Casas de Miravete,41625.3748226
42,Gargüera,94730.1178400
42,Robledillo de Gata,158816.4597749
42,Valdecañas de Tajo,40332.8570625
42,Pedroso de Acim,126191.9009832
42,Berrocalejo,60249.4910189
42,Garvín,38487.1270856
42,Higuera,45755.9604732
42,Benquerencia,111750.2279423
42,Cachorrilla,150068.5796964
42,Campillo de Deleitosa,45214.1810479
42,Ruanes,87905.0110398
43,Badajoz,110520.8083143
43,Mérida,49955.1267354
43,Don Benito,28235.9768588
43,Almendralejo,87496.2351027
43,Villanueva de la Serena,40787.4289746
43,Zafra,112231.2853722
43,Montijo,73734.0658277
43,Villafranca de los Barros,95464.0705961
43,Olivenza,137240.0080072
43,Jerez de los Caballeros,150295.3768702
43,Azuaga,130281.1679924
43,"Santos de Maimona. Los",108898.4077314
43,Guareña,59181.9151365
43,Fuente del Maestre,102142.8322610
43,Castuera,70079.7025492
43,Calamonte,58209.7500644
43,Llerena,129465.8293638
43,Puebla de la Calzada,76405.6405811
43,San Vicente de Alcántara,153144.3169863
43,Alburquerque,120255.0139646
43,Aceuchal,92748.4246184
43,Oliva de la Frontera,167412.4391372
43,Talavera la Real,91322.5487083
43,Cabeza del Buey,100731.1174942
43,Campanario,52094.7869227
43,Fregenal de la Sierra,151545.9065538
43,Quintana de la Serena,83930.9948746
43,Fuente de Cantos,135588.8645323
43,Navalvillar de Pela,57945.4134552
43,Monesterio,149433.2571378
43,Santa Amalia,25146.9754152
43,Santa Marta,96717.5383633
43,Arroyo de San Serván,64242.3017241
43,Valverde de Leganés,124722.8972024
43,Zalamea de la Serena,83038.2449376
43,Hornachos,89040.3264471
43,Barcarrota,128215.3764679
43,Herrera del Duque,118008.4195919
43,Villanueva del Fresno,164452.2615171
43,Talarrubias,86647.4920395
43,"Zarza. La",53713.5841167
43,Ribera del Fresno,92540.9511093
43,Burguillos del Cerro,130738.2915718
43,Orellana la Vieja,56444.2044010
43,Zah¡nos,163046.1586243
43,Puebla de Sancho P‚rez,115814.0900548
43,Solana de los Barros,81530.1318265
43,Valdelacalzada,83943.0860597
43,Lobón,76296.5191500
43,Monterrubio de la Serena,89155.5443807
43,Fuentes de León,161601.1778474
43,"Garrovilla. La",61766.6224098
43,Berlanga,130822.6794717
43,Higuera la Real,178990.4299074
43,Villar del Rey,99155.0784655
43,Granja de Torrehermosa,126316.6897789
43,Medell¡n,40116.3242827
43,Bienvenida,124519.7669672
43,"Codosera. La",133568.4483385
43,Valencia del Ventoso,132797.1323242
43,"Coronada. La",44342.2091932
43,Torremej¡a,67385.3225162
43,Siruela,104517.6295458
43,Higuera de Vargas,149720.7817247
43,Segura de León,155576.5634243
43,Salvaleón,127638.4332896
43,Pueblonuevo del Guadiana,87671.5846354
43,Alange,58171.5616198
43,Puebla de Obando,94055.5092471
43,"Albuera. La",108139.5150659
43,Usagre,116865.0682398
43,Fuenlabrada de los Montes,109759.2042446
43,Alconchel,148563.7250210
